pipeline_id,execution_time,records_processed,missing_values,duplicate_records,alert_count
1,5.967706805928245,1657,2,4,0
10,3.88098746890961,4766,6,4,1
7,5.591000966227001,527,6,2,0
5,5.127002929342914,4731,0,4,2
5,4.019171078503159,3472,5,4,2
1,6.961474463734827,3524,3,1,1
10,6.291975877901548,1764,7,0,2
6,4.292658831426747,1355,7,3,1
9,4.970077470119853,4525,2,2,1
9,4.457448800304326,1751,3,0,1
8,3.722704721514095,4370,0,2,2
5,1.6034606551859283,1826,9,0,1
1,4.032344511287856,1525,1,4,1
9,3.7519450033687543,861,6,2,0
1,5.229781415670717,1718,6,0,2
8,5.881397603056492,1105,8,3,1
5,3.3956306603942297,2170,9,4,0
3,5.74699472345401,2797,8,2,1
7,3.08750843426665,2694,8,2,2
7,4.74941496872309,4943,5,0,0
9,3.7951617986783335,1777,7,2,0
7,6.492347276158087,898,8,4,1
3,5.233546199989196,2672,6,1,1
1,4.779664148336441,3310,3,0,2
8,3.74950047977023,3152,3,3,2
3,4.342317383246922,3439,5,2,1
8,8.658121624652102,1321,3,4,0
8,3.997831758554908,1444,6,2,2
5,5.9588138351929665,3978,7,3,2
1,4.774707366224622,3279,7,4,0
10,5.901650629148076,4929,7,3,1
7,6.673951745386478,4950,1,4,2
10,4.292043013357847,1696,9,1,0
5,6.419546852890246,1712,1,4,2
8,10.513278954011678,1323,1,3,0
9,6.13507998838341,2396,1,0,2
7,8.227162929199592,4763,3,1,1
7,5.962092000213228,2915,4,2,0
1,3.1360767556049876,1035,3,1,2
4,5.551387994505967,3510,4,1,2
2,4.339232407580138,3127,3,2,0
2,3.808118605364853,4277,6,4,0
2,4.854829579195429,1449,9,1,1
4,4.690499842542495,4008,0,1,0
1,2.880150188414278,4802,0,0,2
4,10.416923169439585,1043,1,0,1
2,6.615741828944394,4400,0,3,0
5,5.4887804916842295,4253,9,2,2
3,5.179760222501946,4724,9,4,0
8,7.404697239243792,2582,2,4,2
4,9.151140724618987,3366,5,3,2
1,6.370170744025149,2746,9,4,1
1,5.242385409568642,2336,5,4,1
10,7.945288143955233,576,0,0,0
3,5.284718485871722,868,5,4,1
9,5.870629619250202,848,4,4,0
7,7.002021840063675,4833,6,3,1
2,4.22704172425148,1955,5,3,1
9,0.848331205188205,2685,6,1,0
10,4.1298395493399624,4311,1,4,1
2,6.546001858758772,3772,0,4,1
3,6.405101795436357,4182,6,4,1
10,7.685340218825203,2346,8,0,1
2,4.2063379322609755,2354,1,4,0
3,8.161850485893527,3485,6,0,2
6,5.370135660903922,4950,2,1,0
9,6.208826325127361,3125,5,2,0
9,6.807225516588611,3394,2,4,0
7,2.2366687462126054,1058,9,3,1
3,2.9902056147461504,3396,4,3,1
4,2.9238189658655083,2417,1,4,2
6,7.144434369697638,1754,7,0,1
5,4.389086776521544,2181,7,3,2
2,9.055163946649436,2314,6,3,2
6,5.006751949784518,1162,5,1,1
3,2.0572523038369974,4616,0,1,2
8,3.655164978589632,3825,7,1,0
2,5.234752726438655,1741,0,3,0
1,6.030379728386958,3643,7,3,0
9,3.0303245438352526,3537,1,4,2
3,6.136961543612542,661,7,4,2
1,6.671085514091914,4725,9,0,0
7,3.718104800889339,2450,3,3,1
10,8.938314424118294,4820,6,4,0
5,3.934681953298887,2281,4,4,1
5,3.0002438515689134,1977,7,1,1
1,1.9415549705469184,3530,5,1,2
9,7.4412813973843255,4486,4,1,2
7,5.045765754691806,606,0,2,1
8,4.041428021071221,3168,2,4,1
9,2.0517231291363456,1664,9,1,1
6,4.221498152866073,1657,8,1,2
5,9.762890775352222,2746,8,3,0
6,0.711024992477765,1166,4,1,1
2,3.7366831979349,2626,2,3,2
4,8.58556794008442,3441,5,0,0
3,7.497946094139046,1011,4,1,2
7,3.858748663437437,749,0,3,0
9,5.407190193870612,1388,1,1,2
5,5.9258748093888185,1523,4,0,0
6,5.267677163614535,1099,8,1,1
10,8.568900419218352,3522,3,3,2
2,5.679508410915906,3030,8,0,0
3,7.271032581926075,3383,2,0,0
3,5.363197538191231,2564,0,0,0
9,0.9352223745470694,2258,5,2,1
7,2.615174493287033,4069,9,3,2
8,3.0302443013879503,1742,6,2,0
10,4.501428285447989,4829,3,0,1
9,9.156828478028782,2795,9,2,1
6,5.724822925750903,2425,4,1,1
4,4.78842379587047,2562,3,2,1
1,7.477115992311296,3895,2,4,1
8,2.0962326489965033,940,0,0,1
7,4.020609659703522,3243,5,0,1
2,3.725342692119918,506,9,3,2
8,5.796083118936276,2086,4,1,2
5,6.791672584707934,1325,0,3,1
7,5.942971104054459,4324,4,2,0
4,5.974632966437824,1768,5,4,0
5,4.277781761564108,3936,9,4,0
8,5.641519716232279,3938,4,4,1
1,3.3203242584392196,1810,0,4,0
1,6.348277870015599,4533,4,1,2
4,3.9987939906733585,2127,9,2,2
3,2.756980879399252,1536,0,4,2
10,5.07563887166417,977,2,0,2
2,1.1737676713106238,3178,1,2,1
3,7.948740143992014,1214,0,1,2
1,6.594197993823398,2176,3,4,0
1,5.673939700495605,2662,1,1,0
6,1.7526305092104995,1008,4,4,2
5,3.5996196338531705,881,9,0,2
8,5.081116869743704,1680,0,2,2
2,4.473790457949585,2345,9,0,0
4,1.6228700691050548,4870,0,4,0
8,2.3671419889277177,2218,9,3,2
6,4.433811206172843,1600,3,2,0
1,2.433421202832335,2360,6,1,0
4,7.742774647766524,2591,1,4,1
1,5.989076718811665,1217,1,0,2
2,3.393071781521938,817,0,3,2
5,7.338309656031427,2276,4,4,1
8,6.935413177347379,2784,5,1,1
8,5.577916712773839,1744,5,0,0
3,4.920827533072091,1833,1,2,1
4,4.403052383540321,4169,6,3,2
10,3.9201225844366867,1700,5,4,2
6,2.3264161615842927,2294,7,4,2
10,8.056657510195999,3201,5,4,0
3,3.9589735624575666,1954,8,4,0
2,5.056401219424666,2433,9,0,2
6,3.1795042873987622,1246,1,2,2
5,4.481098966781341,1340,6,1,0
10,10.701554847739484,2995,4,3,0
5,3.548004192509546,1588,0,4,1
10,7.897191549083103,1292,2,4,0
5,4.944388965692202,1767,3,2,0
10,6.359876926989291,2050,1,2,2
5,7.4891605107925034,3190,6,0,2
3,5.544534768811995,792,0,0,2
7,4.29658568723942,4522,2,0,1
6,4.627818043435121,1904,8,3,0
4,4.695143036707324,2148,1,0,1
2,8.728741113830825,3316,4,4,0
9,2.0317484456792188,4410,3,0,0
1,1.4585460844144142,3418,2,3,2
4,1.5918941656044652,1897,4,0,0
1,3.212137132855154,2193,5,0,1
6,6.400166154396724,1537,0,4,2
4,6.522838584808395,4352,1,4,1
5,3.784994717186585,2062,0,4,1
5,4.943016944680321,1612,2,0,2
9,2.7674027298243304,1791,7,4,0
1,2.952895425187264,1661,7,2,1
2,6.15973367802309,1529,3,1,0
6,7.095368122216795,4837,5,1,2
5,4.046362351139715,4757,8,4,0
7,8.270030241661606,3239,6,3,0
3,6.93121069757222,1478,1,4,2
3,8.183451704511102,1017,1,4,0
10,4.398123861810164,1282,2,0,1
2,8.04137249126529,3331,7,3,1
3,9.35908527995155,4680,9,4,1
10,4.174964933287962,637,8,2,0
1,4.691661923263828,1253,2,1,1
5,3.1045629951872016,3453,8,2,0
5,2.7115698076783445,2955,9,2,0
7,2.7348973174674103,3334,7,2,0
4,3.377067736425415,1079,4,3,0
3,5.549475957971143,3755,9,3,2
1,3.461600921157297,3766,2,3,1
8,5.488325109173736,895,6,1,1
3,5.529690302389905,2437,8,0,0
2,4.059751212251243,3089,5,4,2
4,4.8747257908613895,3534,2,4,0
3,3.944175214627374,669,4,0,1
1,4.378520453447096,2837,6,4,1
3,3.3822740510715708,3739,7,2,2
2,5.168209379565633,3915,3,1,0
8,3.798908269080334,4068,1,4,2
6,2.667868248124409,3716,9,1,0
9,6.186857777697075,3984,1,0,2
8,6.254582402570927,2341,2,4,1
10,7.223397071288215,4260,7,1,2
3,2.951205250791643,3526,0,2,1
5,4.038145386578027,4465,6,2,1
7,5.460990810179446,2101,5,0,0
5,3.9959202463754795,1646,1,3,2
8,6.141823967615643,4826,8,4,2
5,5.995865774967871,3184,4,2,2
1,5.958590712382133,611,1,2,2
5,7.919334466608529,1092,2,0,0
4,6.288154148916899,2939,6,2,0
6,5.307782222962853,1738,6,4,0
3,4.612929026806927,3294,9,0,1
5,4.752271783646368,2914,0,1,1
2,2.871579692319853,2629,9,0,1
6,1.4685796260999573,3353,3,4,0
6,5.927512255462128,3369,5,4,1
5,7.447265875126131,4098,7,1,2
6,4.339770153394527,4303,2,0,1
7,8.174188318065195,2026,2,4,0
5,4.646975133837059,2469,7,4,0
1,1.092456037773982,1451,7,1,0
8,6.836498507459206,2002,7,3,0
4,4.04142352552371,4967,0,0,2
9,7.017557355040028,3836,7,4,1
10,2.44494503213672,609,7,2,1
6,5.8240883242953,4486,1,1,0
1,3.399077832911375,2854,8,3,1
3,5.402809733124712,725,6,3,2
3,6.5332133891507125,3511,7,1,0
10,6.068802002587771,4626,1,3,1
4,5.138735666060185,1113,3,4,1
6,2.243081787575554,598,6,3,1
7,6.460688361103531,1310,5,0,1
10,7.0628608759912,3837,6,2,0
4,2.914005951686915,3199,0,4,0
6,3.2079415713880004,1519,7,1,2
1,7.147114716065823,3525,6,2,0
8,4.583116874861467,4028,3,4,1
7,3.259773325188837,4386,0,2,1
9,5.545108827038546,3479,7,3,1
3,3.722951224091163,3840,9,1,2
2,5.322084262811963,1296,6,1,0
1,4.173586658307304,2457,7,0,0
3,4.344978359838911,3566,9,3,0
5,7.220794767714903,3520,0,0,1
2,0.06295063974998616,3180,4,0,1
3,6.109501508870489,4941,8,3,1
4,6.890901556532987,3448,4,4,2
7,3.7560117176446894,4231,9,0,2
3,6.875530708726301,1601,2,2,1
9,3.081952066318352,1537,8,4,2
8,3.680032908672745,4731,8,3,2
4,3.44966591281793,1291,3,1,2
1,6.902584327205169,4674,3,4,0
1,1.5101046266643339,2278,7,0,2
1,8.28029445205115,1481,6,2,1
1,4.390122867772222,1765,4,3,0
8,6.229824308314711,1243,5,1,2
3,6.057415842727462,2931,2,2,1
6,5.302463576413039,874,5,1,2
3,3.7986278770448805,2253,7,3,1
5,7.484745125855708,4397,9,4,1
7,3.970297468557791,3036,8,0,2
2,3.5375026845581914,2491,2,3,2
6,6.755420567047066,3428,7,2,0
6,5.29149923907374,3946,2,4,2
3,7.715643150232402,1091,1,1,1
6,4.874665817089,3069,4,4,0
10,3.6982492546085073,3372,3,4,1
10,5.549486946047797,1676,4,2,1
5,4.104765687825193,1835,5,0,2
2,3.756154977388589,612,2,4,1
9,6.6637763873117475,4272,0,4,2
8,8.663110134550056,2345,3,0,1
3,4.507076416163019,2487,5,0,0
8,3.050517627428139,2485,1,1,2
9,4.693087300200363,3792,1,1,0
3,6.029602459791847,3742,0,0,2
3,5.514959056954941,752,8,3,0
2,7.388463388943424,623,2,0,2
8,6.3301796765514,1736,1,1,0
10,2.793181063780182,1123,3,2,0
1,4.01336329871845,3656,5,2,2
8,2.238331760049349,3636,0,4,2
7,7.289358691260375,3889,8,2,1
7,1.0162254694571984,3917,8,1,1
3,2.4333353387553753,2155,7,2,2
1,3.976395067989654,1766,5,3,2
4,6.127834806209633,3445,3,0,0
9,3.9566931725886976,1660,1,0,0
5,4.2695411725710155,2794,7,1,1
1,4.3089442534546,940,6,4,1
5,5.345565244716492,2592,3,0,1
8,2.5589769294599964,3205,2,2,0
8,3.105645903903906,4259,5,3,0
5,8.36184739759178,1053,0,4,0
9,5.804798194394023,1612,1,4,1
1,6.521564343705691,3277,6,4,2
4,5.116057062910434,2333,2,0,1
3,4.71943950351452,1814,0,4,0
2,5.914261892190561,3993,1,1,1
8,6.455227367352266,3638,9,2,1
7,6.692151349383438,3612,9,3,1
9,4.74688088036132,598,8,2,1
2,6.910753112556642,4425,6,1,0
4,0.06756642234075727,1979,6,1,1
6,6.784574019450243,4896,9,2,0
3,4.146188086512396,1722,7,0,1
8,6.106764892603394,1504,7,1,0
3,3.701344548608273,976,8,4,2
2,2.346610939844445,1635,1,3,0
3,5.679408062633335,3356,7,3,0
6,1.9969389533576014,2205,7,1,2
2,4.200645143554586,1017,4,4,2
8,3.3751406177916947,1720,4,2,2
1,4.649934923413047,3006,3,3,2
7,6.594418239194544,4825,4,4,2
2,4.020309429091018,1691,1,4,2
10,5.629155094825223,4380,1,0,1
6,6.478692076454176,3743,4,1,1
2,3.7854898984124254,2477,2,4,2
2,3.814492942561795,2742,0,2,0
10,7.738657804400422,3590,8,3,0
8,4.841222720444185,2387,1,0,2
2,6.01827758626375,1473,9,2,1
7,6.003122184718448,565,1,3,1
3,2.604024787844044,3406,3,1,0
8,3.47824824765601,1070,1,2,2
7,5.75069472708004,4392,6,3,1
8,0.865370226552713,807,9,0,2
7,4.57740476592315,3908,0,3,2
6,3.269432255214435,4242,1,4,0
7,7.221012283953307,1282,4,0,2
5,5.692230906309899,4716,1,2,2
7,7.382492594781354,1265,8,1,0
1,4.921750732893294,3975,3,0,1
1,4.772221614465955,1272,8,0,2
9,4.39014096184087,4357,0,0,0
5,3.9938612008898153,3685,0,3,1
5,10.36931267811197,1039,0,4,2
3,6.614339031586445,2549,3,1,1
5,2.867622908126435,3783,8,1,0
3,10.278617738324357,2163,7,4,2
9,4.190040129995454,1547,6,3,0
9,5.642304000353712,4336,0,3,0
6,6.8791947437437315,3939,2,4,2
1,1.9240921458549982,1005,8,4,0
7,3.3453463967018022,3747,8,2,1
7,8.29632964914138,4000,4,3,0
10,4.55034267332721,2410,5,0,2
10,6.997340233521744,1232,5,1,2
4,4.093063118707309,4013,9,3,1
8,4.809880789026317,2071,3,4,2
6,8.570513732153,3442,0,0,0
4,5.875024484596046,4956,4,2,0
4,4.310304466138002,2821,0,2,2
2,3.6332730783943044,3835,0,0,1
2,3.8162492151735936,4874,4,0,1
4,7.483120061474182,3253,4,4,2
5,6.53099661727784,1872,6,4,0
8,2.7026467358528175,1944,1,1,2
6,5.174357113741406,3876,5,1,2
4,4.866367056387989,789,1,2,1
7,5.632185539136588,2565,9,0,0
8,3.79285776171726,563,4,2,1
2,7.195611223298847,4445,3,4,1
7,4.99732144542795,829,9,3,0
2,5.746873035170818,2463,4,4,0
2,3.4306195517713682,3588,1,3,0
8,3.5313737246588754,2990,7,0,2
2,10.315022218533802,640,7,0,0
9,8.600159904853367,2973,5,0,2
1,4.860637674234177,4403,2,1,1
9,8.06600790145388,949,3,1,0
1,7.425475028524859,2325,0,3,2
10,3.7495779419017214,4946,8,2,2
10,3.55013359719573,1369,9,2,2
2,6.337353250702634,4064,4,3,2
6,5.520121276225645,4159,7,1,1
6,4.195990767322559,4102,2,4,0
1,6.4424530874974755,892,3,3,0
7,2.1150341488141065,1341,3,2,0
8,5.230003055704914,2948,7,3,0
2,2.522152692874488,3291,8,3,0
8,2.5880173129498742,3453,2,0,0
9,3.586470420695187,1858,6,1,2
6,5.7265745526879765,1490,8,0,0
5,3.649525982230739,1538,1,1,2
9,2.5637827840992364,527,3,3,1
9,5.954498405353894,887,2,1,2
1,7.9854940888820725,1332,7,2,1
3,6.2777008684040245,749,3,0,0
9,8.603597449187292,2527,8,3,1
2,7.818356787205176,2028,0,2,1
4,4.025143574980129,4693,0,1,2
4,6.264319638728221,2338,3,1,2
2,4.816738412889686,1860,2,2,1
3,7.124199562396118,3609,2,1,1
3,4.816376885472859,1823,9,0,0
1,3.422606981581467,2726,1,4,2
6,7.746811884700508,4180,9,1,1
8,5.635591101446739,1391,9,3,2
3,3.6729406573815373,1805,1,1,0
5,4.002547399852354,4692,7,3,0
1,3.6601587111230316,761,0,1,1
10,2.9965051345805676,2840,7,1,0
7,4.0449693155128985,2293,9,3,1
10,5.746042427462413,2796,2,0,2
1,5.12812134037236,2792,1,4,2
9,4.123566127235682,2670,8,4,1
8,7.991014937594448,824,4,0,1
7,0.978733052240722,1485,4,1,1
10,5.612271830311421,4352,5,4,2
7,4.714481490364813,2239,3,0,2
5,3.0596375404070395,2360,6,0,0
5,5.728908691575436,3637,6,4,0
5,4.56050357527769,4398,8,3,2
1,7.494146932427787,1335,5,2,2
8,6.736130484822933,4654,0,3,1
1,8.812261472747972,3278,8,1,2
4,4.033364138972015,1896,9,3,2
9,7.793108979495031,2176,8,2,0
9,2.6682904639691576,4831,4,2,0
5,4.778727001448842,4813,6,0,1
4,4.069505894731457,2337,0,1,0
3,6.204890825818818,4221,3,0,1
3,6.1565515964871045,4172,9,3,2
5,3.198760813544057,3522,3,3,2
10,6.3163843479688335,2171,4,4,1
1,4.239021834312216,1416,5,0,0
5,3.366405280096612,1417,3,0,0
6,4.976437275715345,1633,5,0,2
7,2.046311677274964,2336,9,0,0
9,6.862612699977543,2638,6,2,1
3,4.88875837911656,4507,2,4,2
2,4.932508756403919,2405,8,1,0
3,4.825666745826986,4489,7,1,2
9,8.293700173383568,3985,0,1,2
7,8.037755377659641,2620,1,2,0
9,7.701522186798373,3232,1,4,1
2,4.829916711482324,3269,9,4,0
5,2.7687501750201253,1821,8,2,0
4,4.968041114232172,4216,8,0,0
2,5.628800841454364,3854,8,3,0
9,6.625220607786556,2028,0,0,0
9,5.622365482200487,1259,6,1,0
6,2.9470114476208273,3912,2,0,1
6,3.9291690593195607,1857,8,2,2
8,3.747726937502156,2690,7,1,1
6,6.078106100811642,3981,2,3,0
1,6.127194906479934,1448,0,1,1
4,6.389263776161741,2579,8,0,2
7,5.602071709344706,2266,9,4,1
2,0.8816009804627116,527,0,4,0
9,1.5482806434503824,2970,2,4,2
8,4.719624737320716,3038,5,1,0
8,5.196155840932785,659,5,4,0
7,7.507331174305957,3392,9,2,2
4,5.155590295990064,4613,3,3,2
2,3.048101338280706,4222,1,4,0
3,6.324329615554737,4231,9,2,1
6,4.9654966142715145,2971,5,2,2
5,4.19589042893193,2070,9,1,1
8,1.7708011840597808,1336,4,1,1
6,5.170374016222465,4438,5,3,2
6,5.457635821958921,2786,6,3,1
1,3.0077073917879007,3905,8,0,2
4,6.488715576412551,3170,6,3,2
5,6.309593597301967,4612,3,1,2
3,5.097825164785951,4855,9,2,2
9,5.023445715884082,2127,4,0,1
1,6.8920754933284964,2366,5,3,1
6,5.735060737562064,704,8,2,2
6,3.5954891021032793,4079,4,1,2
10,4.604703432799704,3674,4,4,2
5,6.1136988038721585,1291,6,0,2
5,0.9353581513358797,4592,1,2,0
10,3.1369479024207427,4247,2,1,1
5,6.36427533267795,1605,1,1,1
6,7.417755208432226,1590,9,0,2
8,7.042097480536024,2107,9,0,0
2,6.786586624495561,2339,1,3,0
6,5.259487725342883,3897,2,3,0
1,2.942193180624621,566,5,0,2
4,4.60675323085353,1778,4,0,0
10,1.0134618987616304,4658,4,2,2
3,7.6013121724215065,1313,1,3,0
9,3.365774395051382,902,1,1,2
3,3.933308479953594,2502,0,3,2
6,7.117238105281153,4666,2,3,1
1,1.7707460857809116,3425,6,0,2
6,2.621194751949137,3493,4,0,0
4,5.5359426876502695,1586,6,3,1
8,6.040760830134957,4840,8,4,0
9,4.856598409651681,3066,5,4,2
4,4.921833774128185,4988,1,3,1
10,7.536755907788891,1271,0,4,2
10,6.272636890121301,4172,0,3,2
6,6.002339869055092,3748,9,0,0
1,6.5512929855874855,2169,8,0,0
4,4.3988194506227645,2056,5,0,0
7,9.346331328286041,3458,5,1,1
1,0.3849369633350337,1651,3,0,0
8,7.915842048237563,1717,1,0,2
10,6.804215037486219,2731,9,3,1
6,5.496576503101708,4842,2,4,0
5,5.160057915204223,4444,2,4,0
10,4.688893405725787,2542,7,0,0
9,7.206887175926818,1205,5,0,2
2,4.920271052000232,3169,6,0,0
5,3.5442305209538256,2613,8,3,2
6,6.803965770643364,3477,0,3,1
7,8.169532468119716,4849,1,3,0
5,1.1456617538424934,4878,8,4,2
9,9.71418366154064,922,4,1,0
1,2.926537404940717,2521,3,4,0
7,3.0794034469692946,4293,0,3,1
10,2.5102205610147745,4631,8,2,1
7,5.00169810492925,1030,8,1,2
4,2.440563430062732,590,3,0,2
9,2.6834798722982285,3872,8,4,2
5,3.6228999048327655,2442,9,1,1
4,5.276911350388679,4305,0,2,2
7,5.469707197935023,1740,4,1,1
4,7.48239455882017,2258,0,4,1
3,7.436297546389826,597,3,3,0
9,7.049222628195206,1979,4,0,0
8,4.476765657868549,2332,2,3,2
1,1.3176364440068244,3085,1,3,1
7,1.2733712033920113,4147,5,4,1
9,7.035459752219626,579,2,3,1
8,6.68750894341474,2723,9,3,0
8,3.766591075111907,3069,0,4,1
6,2.118527497405117,2272,4,4,2
4,2.905697953661817,1623,1,2,2
8,5.3493886043990555,4311,1,3,0
3,5.353121999709874,3974,3,1,2
9,7.085062546253999,3123,3,0,1
2,4.0992910855850075,1903,3,0,1
2,4.511927942996715,3078,6,4,2
7,7.250642611932879,831,0,4,0
10,0.7498101972247309,4108,7,2,1
4,5.634905893834052,1239,9,3,1
10,4.331542442736128,541,8,4,0
8,6.425519557907486,4378,9,4,1
9,6.025213205722684,2449,5,0,2
7,3.607380711220669,3960,3,3,2
5,3.985330287042036,2628,5,2,0
8,0.3960491489046367,4997,9,4,0
4,6.49998299652364,2654,6,4,2
2,5.479547640129262,1737,5,4,0
6,7.797024710903425,2266,0,0,2
9,4.201199927678906,2341,4,4,0
1,6.828671195296051,1005,7,4,2
10,2.8601479088717214,2341,7,0,1
7,-0.40957959571793,1894,9,4,1
10,4.8109721192644646,756,8,3,2
9,3.866636489893949,2220,3,3,1
10,2.8983571484305597,1571,9,0,2
9,6.7962107869732336,2122,5,3,0
10,7.416493347087115,2566,6,2,1
3,5.210842558731722,1569,4,4,1
5,4.634961860763669,950,7,2,1
8,5.125416747805045,1397,2,3,2
8,3.6941475121973446,4228,7,0,1
4,6.125191896856805,581,4,0,0
1,1.921256027677122,1236,0,2,1
1,2.8538437431396146,4674,5,3,0
4,3.417477697386396,4444,1,4,1
6,6.082710861963058,2707,6,3,1
8,4.395020285913513,4448,8,3,0
6,7.720780789406145,2502,2,0,1
9,6.6066195127570175,2191,9,1,0
9,3.3978136488753083,1679,3,4,0
2,6.26693158079724,3435,3,4,0
10,4.183585943695963,3015,3,0,1
1,5.946360990047927,961,2,3,1
2,6.703544327185947,3401,4,0,0
5,7.2294292036254335,616,8,3,1
4,5.404043139675833,2154,7,1,2
4,8.200247372960437,2298,9,1,0
9,5.8826287121225445,1159,1,2,0
8,5.270104318915261,3737,8,3,2
6,4.394971224680127,2622,9,0,2
1,3.737381959623265,4319,1,0,0
2,5.839767452123411,3843,6,0,2
6,5.201515273959968,3050,4,2,0
2,5.52165120126878,2086,6,4,1
10,5.961491655112583,3247,4,0,2
5,5.513202956286097,1134,5,1,0
5,9.026590813855702,3382,7,0,0
6,3.9440702316437237,3311,0,0,0
6,5.864586688239412,4953,0,0,2
6,4.544613568302518,4515,4,4,1
2,0.07705577284951826,3239,0,0,1
10,4.6130543542631095,2384,2,4,2
3,3.127005888162919,2018,9,4,0
6,4.866355082319172,1121,8,2,0
8,4.94719495733659,2037,6,1,0
1,5.770715775878675,2837,5,0,2
1,3.9396412493676616,2494,7,0,2
2,4.1898141685261185,2570,7,0,0
6,6.401387305619898,2865,5,4,0
9,3.3818829410377544,3345,3,3,0
4,1.3230940185814157,3538,3,1,2
3,5.314062713852962,1354,3,0,2
8,7.141697495136489,3228,5,3,1
10,6.3783609512937725,1415,0,3,0
9,5.350968391060607,631,1,3,0
5,7.501290686697556,1616,5,1,1
9,7.164034478329832,4093,0,3,0
2,4.338170944541879,1360,8,0,1
3,5.495043456674139,793,5,0,2
7,5.580920445272881,3188,6,2,1
7,4.826498742514861,1499,0,4,1
6,7.268495141747756,2796,7,3,2
6,4.695719133206458,4185,4,4,0
2,3.9994422179900084,786,4,4,1
10,-0.1830825147503088,949,5,4,1
6,3.403392235252577,2838,6,4,0
4,2.3691641823931358,3740,6,4,1
3,4.919207697467129,3203,4,0,2
2,2.492621499074491,3616,0,1,1
1,6.217369483337802,752,8,3,0
5,7.216875216428077,1919,5,3,0
2,4.937686482823761,2836,8,0,1
2,3.0319645674725164,1735,3,0,0
7,5.572800752363067,1499,1,4,0
8,8.786950116176055,4260,2,1,1
10,8.164961258649122,4616,3,3,1
8,2.187842613525154,4911,9,2,0
4,2.1136375530635236,3111,7,0,1
1,1.6009271204001037,1946,2,2,2
7,2.7260410924993574,2670,7,3,1
1,5.50318493753726,3421,5,0,0
4,3.88661144966015,4183,3,3,2
8,3.322659928230781,2761,6,0,0
2,7.078219535032904,2445,4,3,0
6,6.060186238175254,2353,4,2,2
6,1.5905947456923761,1099,8,1,1
9,6.963449348419271,4635,2,0,0
5,6.0120694449240775,3903,9,2,1
10,6.056526516060745,3490,3,3,1
4,3.8590519521388624,4777,4,2,2
5,4.6253916404102196,4860,0,0,0
10,1.0545569436057662,3318,6,2,2
5,6.73397334506925,1362,7,3,2
8,3.0021459773973693,4555,5,4,0
10,3.258741937812112,1719,8,1,0
8,3.2317174112805667,4295,2,1,2
2,8.600802233807638,1027,1,4,2
7,3.662591870475426,3422,4,0,2
8,6.884520547087446,3704,8,2,0
6,4.952015790234436,1662,0,2,0
5,3.3417805731290415,4064,0,4,2
9,2.979199893440605,1346,9,4,0
3,3.742287825032016,2617,2,3,0
10,4.851077186448252,3586,9,3,0
4,6.2034742127763485,2270,2,1,1
9,4.058016641019168,3783,4,0,1
6,3.983176516439361,2325,3,0,2
8,3.237689710195852,3823,5,4,1
7,2.611915717079554,945,7,1,2
2,2.4446179604954756,1525,7,1,2
3,6.976057835879201,2271,3,3,0
1,3.9423218307582557,1859,0,2,2
9,4.119448200888468,518,6,0,2
7,3.6667748340382955,1060,5,1,2
1,4.366287420144753,971,4,3,2
3,5.742148348646868,527,3,3,0
4,4.026238357660756,1059,5,3,0
4,5.361479774861142,3155,7,2,2
5,7.83641697899528,3736,5,1,1
3,3.3606719676255876,1444,2,4,1
3,4.121063460019583,4448,8,4,2
1,6.282120538823618,4156,2,3,0
7,7.994592334363851,3563,3,3,2
10,2.5153794442475976,2479,4,2,2
1,1.5983919503043356,3216,1,3,0
2,4.998787298255417,1315,9,1,1
4,4.792246206056391,2826,9,3,2
4,6.400338592332197,2830,1,3,0
5,6.095120693242027,1502,5,1,0
2,4.932073548251454,2042,1,0,2
4,7.098429706733582,4704,9,4,0
1,3.6379646902946803,1729,0,3,2
2,5.42316158415351,3805,7,1,1
1,2.5685855423713604,3029,9,4,2
10,4.915743447649364,1930,9,2,1
10,2.077736722919937,4412,0,0,0
4,2.768312906047399,2032,9,3,2
4,8.418903674979841,2392,5,0,0
7,1.3509248642888592,3624,0,3,2
10,4.56669660917048,1921,7,3,0
9,6.654430245449336,890,4,3,1
9,9.442711163378856,3318,2,0,2
5,5.3541500835320965,2369,4,2,0
10,5.468440252125385,3460,0,1,2
1,5.079370763495499,1695,0,1,2
1,7.114468809368325,3105,3,2,1
6,5.863407130475797,1357,8,2,0
2,3.84982442641423,3727,8,3,2
8,7.231023382857455,2016,0,3,2
9,4.075618568304346,1653,2,1,2
4,1.8030077598320013,1342,3,3,2
5,1.8093509171288438,2182,1,3,2
8,4.597863707150634,794,6,2,0
3,5.206083131542777,1144,2,0,2
5,6.9112585460974785,4133,0,4,2
3,6.281632823562203,2635,0,4,2
10,5.159701890412689,610,2,3,0
3,7.023020982864704,1083,5,3,2
3,5.025475813261902,3725,3,4,2
7,2.419027934440104,1986,0,2,1
7,1.983095356044886,2148,6,4,1
7,7.557375415211316,2881,1,4,2
10,0.5095404171958764,605,4,4,2
8,4.598518688581662,4053,7,3,1
5,10.963586987510048,2194,6,3,0
5,5.918466888620998,2233,7,4,0
4,4.582914359042267,881,9,3,1
7,1.631076866693641,3236,5,4,2
10,8.234741136266432,4856,6,2,1
4,7.427655741388914,1816,8,3,0
2,6.3695938246767945,3202,5,0,1
