pipeline_id,execution_time,records_processed,missing_values,duplicate_records,alert_count,failure
8,70.6,10892,100,53,9,0
10,91.21,11820,1,45,2,0
2,123.36,7354,23,27,4,0
7,61.65,8945,56,28,4,0
1,76.37,3892,42,27,2,0
8,132.58,1306,48,79,0,0
8,48.15,9490,0,16,7,0
3,118.28,5207,69,42,5,0
6,62.83,7504,92,36,2,0
9,36.62,9957,70,36,4,0
8,109.74,9347,76,52,5,1
10,129.33,2401,20,38,3,0
6,74.12,7246,93,22,8,0
6,52.97,2364,65,61,6,0
9,125.87,5341,29,7,10,0
4,116.48,4777,28,76,4,0
1,130.97,3224,77,38,1,0
7,92.83,10448,56,14,2,0
8,129.39,4638,9,55,3,0
8,84.83,11985,58,31,9,0
5,65.14,7597,8,60,3,0
9,142.29,10095,65,33,7,0
8,60.62,8296,72,30,5,0
6,134.42,1221,10,35,0,0
10,54.15,10182,16,19,10,0
6,69.53,4786,10,45,7,0
3,60.28,8987,9,53,5,0
1,141.85,7797,54,50,6,1
1,128.87,5007,15,6,2,0
1,108.38,1610,6,11,3,0
5,67.01,5578,9,36,8,0
5,133.44,1848,44,61,3,0
5,91.43,4606,71,54,8,0
2,48.33,8663,5,68,9,0
1,106.08,5182,24,14,8,0
8,131.36,10989,74,42,0,1
7,78.68,4666,29,54,4,0
7,128.75,8439,41,55,3,0
8,40.77,1360,88,45,7,0
9,114.32,7134,31,42,4,0
5,103.47,8055,21,43,0,0
10,69.54,10675,68,55,7,0
8,87.76,1535,87,35,0,0
6,103.23,5395,84,19,3,0
10,128.87,11701,6,30,4,0
7,29.25,5972,52,56,0,0
10,79.82,7222,8,32,9,0
9,126.62,9638,29,57,8,1
1,39.0,7496,65,45,6,0
4,25.22,2131,18,70,10,1
10,128.64,3835,53,58,1,0
8,127.61,10980,90,69,2,1
5,99.95,9634,69,25,0,0
4,71.93,10194,28,46,8,0
2,66.72,11115,62,41,5,1
9,140.22,6823,74,25,6,0
7,95.91,1849,87,22,0,0
7,25.72,5462,11,38,6,0
6,137.51,3219,65,79,4,0
1,74.75,8859,93,49,8,0
8,118.49,3672,21,59,4,0
7,120.58,11125,18,34,5,0
6,56.86,11451,57,79,3,0
7,29.89,9876,30,46,2,0
10,146.14,5809,2,31,4,0
7,70.37,5039,95,47,6,0
2,74.2,1963,82,33,1,0
4,59.8,11945,38,51,5,0
4,13.76,9360,25,12,3,0
4,56.86,1903,47,41,9,0
7,46.58,7464,39,64,9,0
10,101.75,7988,22,29,8,0
8,59.22,5731,93,51,9,0
8,63.69,3189,32,40,4,0
1,94.47,10716,9,64,1,0
4,18.18,9906,48,34,5,0
3,64.07,4961,67,18,5,0
2,13.08,4855,10,40,9,0
3,37.72,10121,31,16,2,0
2,21.88,10076,17,17,2,0
5,136.48,2749,80,69,10,0
5,52.67,8083,28,11,2,0
6,85.38,2678,94,77,6,0
9,49.82,4502,95,40,7,0
2,136.23,7465,72,61,5,0
1,94.08,9888,95,67,2,0
10,24.88,9143,23,61,4,0
1,41.18,1556,42,46,1,0
9,101.52,8715,8,16,10,0
9,38.95,4945,51,16,0,0
3,51.42,3869,84,35,7,0
5,10.93,7072,24,26,6,0
1,25.7,10837,21,73,0,0
8,99.29,8768,67,29,1,0
1,137.6,8791,22,21,0,0
5,34.04,6340,77,31,2,0
7,127.53,11426,86,31,9,1
6,25.91,7885,28,57,0,0
6,86.58,3728,27,44,3,0
4,131.12,4241,25,15,5,0
5,135.63,11394,39,80,6,1
8,107.75,9443,81,20,6,0
6,119.21,4508,35,67,10,0
9,90.49,6587,43,1,4,0
5,107.33,3767,81,68,5,0
10,46.34,5511,49,47,9,0
1,53.26,3320,14,19,3,0
4,148.68,10487,25,35,10,0
9,65.92,9777,83,62,2,0
1,80.55,2090,92,49,0,1
1,126.2,1467,88,42,0,1
2,113.9,1367,98,56,3,0
8,99.14,3924,5,39,5,0
1,72.22,2704,57,71,3,0
2,50.16,9234,17,52,4,0
10,30.88,9471,49,30,9,0
2,30.27,8382,7,32,4,0
1,38.56,4577,42,0,1,0
3,90.6,6293,33,80,7,1
9,51.79,9501,71,37,1,0
8,146.13,2525,39,36,3,0
7,67.63,9809,40,2,6,0
7,121.24,10009,51,62,0,1
6,110.47,2969,75,47,4,0
8,124.16,10614,70,40,9,0
9,37.35,3348,3,21,5,0
6,112.87,7286,86,38,2,1
4,86.25,1022,51,44,2,0
3,53.51,2200,31,78,5,0
8,126.33,8917,85,41,8,1
5,66.88,4493,34,23,0,0
6,138.38,2856,86,63,4,1
6,126.46,1336,21,57,8,1
4,103.59,8578,5,66,3,0
4,47.14,2710,65,12,0,0
10,48.51,9246,82,13,4,0
7,128.35,9438,30,0,5,0
9,120.8,11205,32,34,2,0
8,137.88,2252,97,50,6,1
3,115.33,6966,22,21,8,0
9,80.37,9089,57,5,10,0
9,121.49,5402,11,60,7,0
4,14.2,8096,90,52,7,1
9,122.91,11880,39,6,0,0
3,132.91,11638,41,54,1,0
7,30.6,8181,27,65,7,0
4,11.05,8031,35,46,8,0
8,32.24,7832,55,5,2,0
5,19.74,10050,28,35,0,0
5,17.15,8796,99,3,0,0
2,47.06,11418,5,16,10,0
2,135.36,5739,82,73,6,1
7,78.23,3011,27,18,9,0
7,53.26,7870,77,34,1,0
6,71.19,1589,12,70,9,0
9,124.84,3955,7,50,3,0
10,138.76,9222,48,46,3,0
9,18.9,7266,16,33,6,0
1,101.87,4688,28,29,10,0
9,108.63,10526,47,24,10,0
2,51.65,7893,17,40,5,0
7,42.62,8336,13,51,6,0
1,142.41,3490,59,34,8,0
6,134.19,8098,47,64,5,1
4,100.6,8347,77,79,0,0
7,57.97,7810,91,9,9,0
8,143.86,6432,29,42,6,1
3,40.8,6021,98,32,9,0
10,114.48,4219,33,54,1,0
10,109.46,2829,25,72,7,1
3,12.57,8439,27,24,8,0
8,104.9,10980,42,49,6,1
2,85.2,4737,4,51,2,0
9,88.3,6729,72,56,3,1
2,55.11,6455,80,39,2,0
4,74.1,1592,23,46,4,0
4,112.93,7323,5,33,1,1
6,48.89,11881,28,72,8,0
1,94.99,4789,12,53,4,0
5,48.76,5807,3,11,4,0
2,63.76,4852,88,18,8,0
9,32.82,4214,47,75,9,0
10,149.91,11467,43,55,8,0
9,74.18,11584,49,46,5,0
5,130.01,3573,5,53,6,0
4,29.4,7160,97,47,6,0
7,42.77,1905,34,57,1,0
1,21.95,9359,78,13,1,0
10,86.89,8741,23,6,10,0
5,86.17,8720,24,70,0,0
9,147.05,5810,51,76,5,0
3,61.36,1946,2,47,1,0
3,141.82,6810,48,30,8,0
8,32.71,11979,19,42,5,0
3,72.94,1655,98,40,6,0
2,87.83,7543,97,64,5,0
10,88.42,3473,24,67,5,0
6,140.64,9805,65,33,2,0
7,26.64,10086,9,69,9,0
1,89.85,2572,73,24,0,0
7,35.59,4755,53,60,1,0
8,137.38,7590,92,63,9,1
1,92.39,9083,95,27,1,0
5,117.8,2626,26,2,7,0
3,48.63,7946,12,17,5,0
4,68.12,8477,80,47,4,0
3,125.61,2274,5,41,3,0
3,55.57,5816,61,68,2,0
10,129.6,8735,58,55,10,1
4,146.39,3347,0,27,3,0
8,44.72,6317,69,29,3,0
8,104.59,9512,66,39,5,0
1,105.41,7063,61,71,3,1
6,29.28,6320,51,76,4,0
4,97.03,6854,49,76,0,0
4,26.04,9524,97,13,8,0
1,89.31,1138,3,16,2,0
7,18.63,3387,16,35,4,0
9,55.27,7790,26,51,10,0
8,95.74,6520,48,39,7,0
2,149.1,5013,38,19,2,0
6,123.67,9688,7,64,8,0
7,72.67,3500,30,10,3,0
5,16.77,6095,34,62,9,0
8,30.3,3183,52,47,5,0
7,117.46,7258,91,10,2,0
7,117.19,2649,79,0,0,0
10,137.38,4451,88,59,2,0
5,143.28,11233,46,49,0,1
6,48.47,3571,68,60,6,0
7,121.95,10147,29,44,4,0
1,92.46,9876,85,48,7,0
4,124.38,6762,97,1,1,0
7,38.0,2055,29,64,6,0
7,128.79,1937,86,35,4,1
3,143.73,3241,68,2,10,0
10,88.05,5485,78,25,2,0
7,32.73,1722,99,75,10,1
3,60.84,6269,51,49,10,0
2,123.08,9239,92,77,10,1
9,86.4,2379,58,19,5,0
3,27.75,8002,11,41,10,0
6,97.46,8484,89,5,0,0
8,96.28,6760,60,16,4,0
1,145.99,5821,4,40,10,1
6,141.61,10518,76,44,1,0
5,125.51,5367,90,21,6,1
6,79.97,3334,24,2,10,0
2,65.89,9182,94,74,10,0
6,97.06,1950,46,12,3,0
1,61.28,3685,5,80,8,0
2,46.96,10247,100,7,3,0
7,106.64,1584,60,76,4,1
9,114.61,9206,69,55,8,0
5,63.16,8404,25,30,6,0
2,109.73,3257,93,44,1,0
3,53.11,5293,91,44,0,0
4,21.5,3722,100,11,1,0
5,36.52,11802,10,35,10,0
1,30.75,9060,5,22,9,0
1,46.78,3313,73,71,9,0
9,42.05,8610,95,72,9,0
10,42.81,1893,73,72,9,1
4,102.01,8817,67,59,8,0
2,56.65,2002,16,70,8,0
4,42.01,1386,66,56,3,1
4,73.61,9855,20,75,9,0
2,92.67,1810,55,21,9,0
6,18.67,11800,69,0,8,0
2,30.75,1079,25,66,6,0
9,32.36,4541,96,27,2,0
6,36.08,3990,12,35,9,0
4,66.32,8812,50,22,3,0
2,102.03,3624,73,47,7,0
9,67.46,6889,22,49,5,0
8,30.41,6802,69,51,2,0
4,27.84,11524,88,42,3,1
5,130.55,7738,6,12,9,0
8,15.43,8495,24,9,0,0
3,76.85,8016,46,18,7,0
9,104.15,11600,43,25,0,0
6,118.48,3029,9,62,7,0
8,117.79,2681,54,38,4,0
5,139.8,3083,75,24,7,0
6,24.3,1450,37,20,4,0
6,34.59,3959,100,32,5,0
1,140.69,7461,68,37,9,0
9,50.02,8766,29,52,6,0
1,108.39,5116,100,59,10,0
4,147.07,6405,86,74,5,0
7,81.26,11130,24,29,0,0
9,117.44,10224,76,75,1,1
7,44.44,1086,4,1,6,0
6,51.29,5979,3,70,5,0
2,45.55,4982,54,9,5,0
4,106.55,4613,30,15,0,0
6,128.8,8549,64,41,8,1
3,13.83,1891,88,75,5,0
4,118.35,3494,43,6,10,0
3,31.6,2043,26,37,2,0
10,118.25,3185,80,61,5,0
6,95.01,5389,85,27,5,0
8,100.86,3198,40,30,5,0
7,108.04,3603,68,16,0,0
8,128.42,7411,64,12,2,0
8,102.82,10159,18,80,4,0
3,122.71,7928,82,33,7,1
9,31.59,11139,24,5,3,0
9,48.73,1582,17,27,0,0
1,103.71,7435,65,73,5,1
7,82.68,4007,66,4,2,0
2,148.05,5196,10,53,0,0
10,101.94,9315,78,34,7,0
9,58.19,5480,23,15,7,0
3,123.43,7816,34,19,5,0
8,124.9,4789,96,45,7,0
7,115.95,6267,65,54,2,1
2,77.3,10484,68,33,6,0
9,31.24,11159,33,49,9,0
3,99.37,5847,36,25,5,0
5,146.66,9849,16,55,5,0
6,114.95,1083,35,64,5,1
6,72.06,7529,87,43,5,0
5,142.43,3794,18,4,4,0
6,34.48,6706,28,63,10,0
8,125.66,3464,81,70,4,0
8,10.84,9328,60,65,0,0
3,23.37,11754,46,25,9,0
10,31.73,5753,52,8,9,0
6,39.75,4252,17,48,4,0
10,113.11,3362,14,30,8,0
9,22.44,3516,86,32,6,0
5,109.39,5333,28,40,10,0
4,133.23,7158,28,10,4,0
10,80.48,4051,35,65,3,0
6,30.9,1291,17,17,1,0
4,73.16,6322,7,55,2,0
7,12.22,5388,36,48,1,0
1,138.52,4617,83,16,0,0
2,53.22,7887,39,48,1,0
3,60.48,1537,90,67,3,0
2,58.61,9125,67,20,7,0
5,122.16,1657,41,11,1,0
1,128.38,3093,53,41,5,0
10,56.72,2838,6,9,0,0
7,63.62,6580,73,38,10,0
6,92.65,8557,64,67,6,0
1,140.72,1186,100,79,0,0
1,114.12,8567,56,52,6,0
6,49.0,2361,32,1,7,0
6,119.05,9371,64,48,6,1
9,50.66,11798,59,32,4,0
4,102.96,1634,30,24,2,0
3,139.65,9223,51,79,8,1
3,33.98,5469,44,50,2,0
6,105.7,5933,22,34,8,0
6,88.66,4952,76,39,9,0
2,70.18,3240,41,64,6,0
2,64.68,6502,2,38,8,0
1,72.28,2510,75,47,3,0
1,36.83,1245,85,21,9,1
5,46.34,6918,27,38,0,0
4,52.55,5348,77,19,8,0
6,74.19,5804,77,5,4,0
10,135.58,8565,14,74,8,0
3,25.84,1168,1,72,8,1
2,64.29,10529,95,46,1,0
3,131.03,3514,56,33,7,1
9,137.11,4154,68,35,7,0
4,34.37,5467,12,72,6,0
7,75.77,3451,38,53,0,0
5,90.49,1065,15,35,5,0
7,81.37,11002,87,36,2,0
2,18.15,11083,67,11,2,0
1,53.61,6575,29,31,5,0
7,136.23,7687,26,53,3,0
2,102.61,11491,14,43,3,0
5,113.04,3088,78,37,5,0
10,39.94,6189,54,5,9,0
9,99.55,10116,71,15,5,0
4,32.71,1075,13,38,10,1
8,132.39,10017,79,20,8,0
5,75.1,11695,4,36,10,0
4,16.47,5874,2,4,3,0
1,79.25,8417,8,56,0,0
9,127.57,7239,24,16,9,1
7,105.97,10781,86,79,2,0
9,19.19,3302,100,34,9,0
4,136.97,4205,39,50,5,0
3,52.65,7368,14,7,2,0
6,142.66,3314,25,50,3,0
1,60.02,4408,19,74,9,0
5,143.39,8085,15,0,2,0
2,52.98,8933,19,64,1,0
7,51.43,5539,85,67,3,0
7,24.31,8206,32,7,10,0
7,128.47,9347,77,67,2,0
9,16.08,6226,73,65,1,0
3,29.13,5627,40,10,1,0
7,56.74,11101,72,22,6,0
10,28.67,3747,68,71,2,0
6,27.24,9535,34,66,8,0
5,46.84,1506,42,37,8,0
6,92.42,5271,30,39,7,0
5,79.34,8463,49,49,9,0
5,33.6,7405,53,54,2,0
4,60.0,7825,12,65,9,0
6,64.12,7218,25,78,2,0
1,39.51,4054,42,68,3,0
8,41.13,9223,45,46,0,0
2,124.85,7231,65,79,0,0
5,45.95,8193,45,16,6,0
7,31.31,5195,12,29,4,0
10,85.65,11432,67,60,8,0
8,104.57,6847,59,40,0,0
4,40.96,2806,25,75,9,0
3,149.2,2345,35,51,6,1
4,17.59,11065,62,2,3,0
10,54.71,10392,54,13,7,0
10,30.97,4776,22,74,9,0
6,36.54,8300,49,6,1,0
7,119.6,10685,97,19,0,0
6,104.15,3075,42,50,4,0
10,78.63,8922,82,24,3,0
4,18.92,6545,98,36,9,0
10,145.03,1921,87,69,10,1
10,43.0,9433,64,37,0,0
9,90.89,2461,96,42,2,1
5,29.23,6370,98,21,10,0
3,96.51,3763,1,20,4,0
6,143.31,3661,63,29,8,1
1,52.03,8891,97,79,7,0
8,39.11,9413,40,49,8,1
8,19.44,7576,37,10,9,0
7,69.85,9852,47,14,9,0
5,19.1,4846,65,26,2,0
6,137.08,2568,25,30,4,0
4,106.11,7878,31,29,2,0
4,83.65,1964,58,61,4,1
8,104.97,1498,92,63,3,0
3,27.12,11306,39,73,2,0
9,13.42,11889,21,40,4,0
9,43.37,3568,95,52,8,1
8,65.93,5154,93,75,6,0
3,134.65,8016,83,64,8,1
1,100.68,8128,14,28,1,0
9,48.09,7986,39,75,5,0
7,24.28,8919,83,3,5,1
4,59.07,4323,92,78,7,0
2,45.27,8339,57,35,2,0
6,105.34,10213,36,34,6,0
6,36.34,1379,5,41,9,0
9,106.72,5536,36,51,9,1
1,73.27,2255,49,40,9,0
8,66.85,11001,99,13,8,0
4,50.38,11486,86,24,7,0
7,44.14,4436,50,72,4,0
10,149.95,7574,71,36,1,0
6,93.37,9577,75,38,8,0
8,113.06,3059,54,4,5,0
1,57.44,7848,53,38,0,0
3,61.86,11115,44,7,6,0
1,61.79,10265,80,11,5,0
3,41.99,8255,37,15,4,0
4,82.39,6463,17,35,6,0
6,99.64,11078,80,46,0,0
9,133.94,11741,3,25,9,0
6,138.05,2104,88,21,5,0
2,78.67,1385,67,55,6,1
5,81.84,7597,94,64,10,1
6,13.37,3833,12,34,3,0
5,65.79,4334,22,4,3,0
9,49.55,10858,91,7,0,0
4,95.16,6944,8,25,10,0
8,119.38,1067,18,53,5,0
9,70.93,10240,75,52,10,1
2,17.13,6085,81,60,3,0
3,102.66,10906,80,62,3,0
8,34.59,4536,52,73,0,0
1,32.03,1350,59,11,4,0
6,100.2,8667,37,66,5,0
8,76.35,1043,90,49,9,1
9,64.02,6427,99,51,2,0
7,81.94,7732,28,71,9,0
4,15.72,2416,75,52,8,0
1,133.67,7400,26,35,2,0
8,100.93,9683,2,17,3,0
1,34.46,10257,73,7,2,0
3,101.11,3274,33,35,0,0
5,83.05,3528,12,22,2,0
5,95.78,9178,37,57,4,0
8,100.3,1772,73,50,9,1
5,22.66,11907,60,32,10,0
3,51.66,8452,52,54,1,0
7,125.12,5596,45,1,10,0
4,29.37,6688,0,38,7,0
10,89.18,5788,95,44,0,0
3,41.77,9029,77,29,5,0
4,84.66,4703,55,40,7,0
5,23.84,8221,45,14,9,0
3,125.61,7031,0,30,1,0
10,136.94,7669,85,21,7,0
5,113.96,7739,22,61,9,0
4,114.63,11013,99,38,2,0
10,93.65,9989,89,11,10,0
8,138.34,5004,65,13,9,0
7,94.72,6224,30,10,0,0
3,101.33,7084,56,80,5,1
5,11.26,6084,92,6,3,0
5,90.42,3654,18,45,3,0
2,94.48,1282,65,37,2,0
5,47.55,11489,49,6,3,0
3,33.7,9957,55,54,7,0
1,17.11,8375,51,25,7,0
10,88.5,11381,95,73,1,0
4,60.72,4140,14,42,2,0
5,88.6,1522,20,7,5,0
7,21.64,8142,52,0,8,0
4,113.12,6084,72,22,1,0
2,81.95,6862,98,57,2,0
7,106.74,7705,5,68,7,0
9,139.71,2635,85,18,2,0
9,22.06,5337,87,33,8,0
1,83.28,3012,42,34,6,0
10,132.76,8563,34,31,7,0
6,71.94,3981,26,21,4,0
5,91.63,9343,74,52,0,0
10,32.89,1263,17,41,6,0
7,29.9,11034,0,75,6,0
3,24.05,10381,28,70,8,0
1,144.68,10156,51,61,8,1
2,125.78,11500,8,11,7,0
2,148.93,1031,27,5,6,0
10,97.03,5487,82,67,10,0
5,80.74,11262,32,53,9,0
5,29.76,7829,15,80,7,0
9,102.71,11833,74,12,10,0
9,61.03,4271,69,72,2,0
9,53.64,3274,35,65,0,0
2,56.32,1918,98,25,10,0
2,25.37,9451,5,4,1,0
2,18.06,8171,97,72,5,0
10,51.88,8997,58,45,6,0
10,87.86,5769,37,48,2,0
10,18.88,8774,31,36,1,0
2,115.94,1608,91,34,9,1
1,110.25,6082,80,67,6,1
1,34.56,2663,7,44,10,0
4,25.05,10481,8,28,4,0
10,148.17,10987,14,45,9,0
2,39.45,3170,66,69,10,0
10,112.4,11753,17,75,1,0
1,95.29,11725,71,71,9,0
2,104.17,10216,0,13,9,0
6,97.53,11620,43,17,6,0
5,116.55,1359,71,18,0,0
8,122.66,2333,30,23,5,0
5,39.99,2494,62,44,5,0
8,113.6,8202,16,59,10,0
9,129.9,11243,45,31,3,0
2,14.2,1392,29,31,7,0
3,130.79,11916,2,54,7,0
8,16.33,4374,77,68,5,0
2,125.93,4980,78,0,8,0
9,65.73,1648,11,74,7,0
9,62.27,7719,79,24,6,0
5,139.17,8656,34,43,5,0
7,29.48,8515,60,17,3,0
8,50.44,10947,92,26,1,0
8,70.72,2036,34,61,4,0
1,117.83,9166,18,62,0,0
6,56.88,3750,16,71,4,0
2,39.87,11630,79,76,2,1
1,78.86,10437,41,43,0,0
10,109.67,4057,14,32,3,0
5,40.92,6434,34,33,7,0
9,86.99,3332,63,49,6,0
6,109.04,7981,60,17,8,0
5,99.43,4589,53,77,6,0
1,37.66,4040,68,20,3,0
2,128.89,7049,33,66,4,0
3,35.9,9150,71,47,8,0
7,62.98,8425,29,62,8,0
2,111.0,10420,53,2,10,0
6,137.31,8094,62,49,1,1
2,137.5,4751,80,65,5,1
2,142.7,11969,56,56,4,0
10,110.69,7570,73,23,0,1
9,134.13,8018,99,75,1,0
9,132.12,6402,75,48,5,0
2,70.59,9650,94,51,7,0
2,69.56,5548,51,75,9,1
1,74.81,3847,30,26,4,0
9,10.16,2998,60,64,0,0
9,11.23,9742,20,63,9,0
8,24.77,7596,86,8,10,0
8,18.13,11627,56,18,7,0
10,107.11,8794,11,50,0,0
1,138.47,2297,96,40,7,1
2,147.71,3409,84,71,7,1
1,41.25,3210,29,56,4,0
3,62.3,1053,24,72,2,0
9,30.35,8854,24,24,5,0
6,19.85,1918,42,5,10,0
6,141.59,2276,17,26,10,0
3,143.22,8000,59,44,0,0
2,79.92,6096,44,76,0,0
1,37.4,4075,1,80,7,0
3,73.43,5362,77,49,5,0
10,15.42,11483,38,1,5,0
10,65.91,11463,39,75,10,0
4,70.87,7580,0,72,9,0
6,13.17,7218,77,65,1,0
1,68.45,9263,63,45,5,0
5,64.02,1390,65,11,10,0
6,127.46,10060,20,76,6,0
1,26.88,11328,64,39,2,0
7,10.64,5746,43,55,0,0
7,115.21,2681,51,11,4,0
8,102.36,10294,73,35,9,0
5,90.4,6597,77,70,4,0
7,71.63,8975,53,75,0,0
2,48.04,8624,34,41,0,0
7,16.95,11450,84,6,2,0
10,43.25,11855,87,23,8,1
9,102.71,6606,82,9,3,0
9,36.1,3662,70,3,5,0
6,121.99,2705,67,38,10,0
6,86.27,11500,87,21,2,0
5,38.38,4808,81,4,1,0
7,41.04,11262,60,2,0,0
9,115.39,7407,4,54,2,0
10,15.29,5978,78,44,0,0
6,94.13,1102,52,34,3,0
9,87.04,10913,88,62,0,0
6,103.01,5267,21,63,6,0
3,14.36,3090,99,55,7,0
8,88.25,3299,98,71,8,0
2,128.96,8540,49,52,2,0
9,84.91,9414,77,15,0,0
4,36.53,8545,56,20,8,0
2,69.95,3778,74,63,5,0
6,42.44,10551,7,21,0,0
5,13.24,1470,7,66,2,0
5,10.12,3052,83,6,8,0
6,52.52,6258,43,29,8,0
10,41.21,5673,9,44,10,0
1,28.48,2811,90,26,3,0
3,132.12,5406,16,29,10,0
1,67.57,4882,42,24,9,0
10,125.16,6748,68,72,1,0
3,36.32,8159,57,4,8,0
10,135.06,8038,86,1,8,0
3,128.9,11886,17,74,7,1
2,72.69,10983,66,35,5,0
10,26.17,1613,46,6,10,0
4,73.45,3696,89,34,8,0
10,130.01,8190,22,65,4,0
10,109.77,1221,5,22,9,1
8,131.56,10696,47,29,1,0
2,62.7,8700,31,31,10,0
2,26.76,10268,56,18,3,0
7,139.06,4863,90,19,9,1
1,148.87,11895,76,59,6,0
10,65.99,5333,0,61,8,0
8,64.13,1985,1,63,9,0
1,79.83,10521,68,20,9,0
2,122.35,9029,33,30,10,0
8,102.85,5048,42,30,6,0
4,80.72,9765,38,40,3,0
5,37.49,8641,58,22,6,0
6,57.45,11414,29,56,1,0
8,137.93,1207,7,40,5,0
4,139.15,5538,31,72,8,0
7,129.39,6125,75,76,2,0
10,61.66,5587,15,40,8,0
2,136.36,6259,58,33,7,0
4,28.69,4579,66,45,9,0
10,57.03,5122,66,13,1,0
7,51.16,9041,90,4,5,0
5,62.43,6706,47,62,9,1
8,92.61,1888,98,20,5,0
1,144.31,9511,72,42,4,0
3,71.0,3706,92,54,2,0
9,90.26,8300,12,29,3,0
10,117.64,8551,5,60,9,0
5,111.58,4275,100,14,2,0
8,143.17,1593,33,20,0,0
9,99.96,11218,23,11,2,0
9,39.78,5029,25,6,3,0
4,16.2,3280,49,63,9,0
10,20.73,6588,90,2,2,0
3,65.05,1860,45,42,4,0
3,145.04,11017,84,60,8,0
2,70.24,7705,36,19,1,0
5,83.75,11723,76,5,10,0
1,60.45,8556,66,30,1,0
1,70.69,6041,6,15,7,0
3,92.08,11257,72,14,3,0
2,46.55,9663,62,56,10,1
10,146.13,1012,58,10,6,0
10,88.9,8263,61,20,3,0
9,68.53,1385,5,41,2,0
10,77.52,3280,70,38,0,0
10,56.62,4334,41,28,6,0
1,114.85,9304,45,33,5,0
4,100.07,1020,46,75,7,1
5,63.01,6846,89,31,1,0
10,124.5,5096,20,51,0,0
3,39.62,8690,6,38,7,0
8,54.04,8611,60,0,8,0
5,14.5,5659,75,79,6,0
6,67.5,9232,49,37,0,0
8,140.35,8775,76,57,3,0
2,127.45,10834,32,65,10,0
9,39.6,6903,4,60,4,0
1,80.95,9913,2,64,9,0
4,20.69,3487,10,45,4,0
10,51.4,6822,0,39,5,0
6,17.1,7934,41,42,1,0
4,55.7,5445,93,17,8,0
7,136.05,9340,9,65,2,0
2,96.25,11932,84,5,2,0
6,109.38,1811,48,56,0,0
6,59.34,1929,3,15,0,0
10,110.46,1829,16,50,8,0
7,95.75,2261,90,63,7,1
8,84.84,1254,13,59,4,0
4,15.14,2526,23,27,7,0
6,96.09,8326,28,27,2,0
9,141.82,2074,57,66,9,1
8,68.49,11745,64,79,7,0
1,133.33,3898,28,46,6,1
5,35.43,2530,70,44,9,0
7,118.77,2854,67,34,10,1
7,88.47,10674,75,15,7,0
10,104.01,4800,55,49,7,0
1,67.28,9889,27,30,10,0
5,106.67,11200,32,69,5,0
1,111.29,8230,15,71,6,1
6,138.36,8133,51,35,10,0
4,27.82,10505,42,9,2,0
2,30.05,9420,2,32,5,0
2,104.19,8548,76,41,0,0
1,149.35,5380,82,51,0,0
2,61.24,5438,62,20,3,0
4,135.56,1793,54,21,6,0
1,141.07,4026,31,6,9,0
6,82.46,1080,31,52,9,0
6,137.57,2343,77,48,3,0
1,135.16,2441,33,19,1,0
10,128.64,5683,28,63,8,0
10,86.19,10602,6,33,8,0
7,123.67,11497,48,9,1,0
9,73.99,6187,48,71,8,0
2,97.07,8790,15,72,1,0
6,120.72,3938,84,5,2,0
4,115.71,8888,88,23,9,0
3,69.5,8947,0,15,7,0
10,48.27,6323,62,66,8,0
8,66.76,7713,27,9,10,0
5,125.14,3914,85,60,1,0
8,76.18,11123,11,19,9,0
3,27.02,3787,26,23,9,0
1,123.2,4552,5,19,9,0
2,73.05,10133,74,64,3,0
1,114.9,9472,73,15,2,0
2,92.06,3121,61,64,6,1
8,144.52,10762,79,38,5,0
9,114.69,11027,77,12,8,1
2,43.47,8642,5,29,10,0
4,26.46,2253,2,3,1,0
1,44.14,11304,94,44,8,0
10,72.28,3592,24,71,6,0
9,108.72,6714,99,15,8,1
4,70.31,11566,55,13,3,0
10,105.88,8651,0,39,7,0
6,111.08,7533,83,76,6,0
5,114.3,10938,39,55,2,0
10,53.72,7451,47,14,4,0
8,10.51,7285,93,24,10,0
7,28.72,4069,46,79,8,0
1,48.13,5032,83,51,6,0
1,112.23,7733,48,75,7,0
3,41.13,10284,71,51,9,0
7,105.81,8305,42,44,8,1
2,47.68,2717,19,66,4,0
6,45.39,6235,43,3,3,0
9,51.25,8723,1,54,4,0
8,105.04,6394,52,58,5,0
1,53.45,11110,21,45,1,0
3,15.35,10494,23,69,9,0
7,126.85,11097,82,71,7,1
7,129.93,5690,60,64,8,1
10,32.72,8416,21,10,0,0
7,128.67,8916,59,79,10,1
8,113.51,2391,46,17,0,0
8,71.3,5802,85,43,4,0
1,120.06,7844,84,4,1,0
4,94.59,2086,27,70,9,0
3,139.68,8797,51,33,7,0
6,98.68,9121,88,52,0,0
7,79.41,10871,9,72,0,0
6,75.58,11733,82,37,3,0
5,110.47,5604,77,10,6,1
5,53.81,4519,91,34,8,0
3,141.12,7339,66,43,4,0
1,35.53,8426,21,41,0,0
9,78.98,7335,95,65,1,0
5,111.91,3550,64,14,9,0
2,127.57,10200,25,14,6,0
5,128.32,1239,86,2,2,0
2,134.9,11780,0,41,4,0
8,93.39,10452,76,43,2,0
6,125.29,7879,56,62,8,1
6,131.67,8134,50,57,9,0
5,70.69,3849,7,75,1,0
6,30.79,9860,2,5,6,0
2,135.39,6696,89,5,6,0
10,149.66,5576,17,43,10,0
6,130.34,3449,79,68,7,0
